50258,49245,28056
51723,53133,49254
29447,27854,13636
50314,51253,13328
61062,60678,49133
22136,22824,4111
36922,37246,8280
45857,46073,47337
30154,28062,3881
45697,47759,9820
3178,3243,1098
61250,61571,46285
55478,57382,46082
43405,42976,46285
17270,16774,46026
7210,6774,5574
15968,15661,1954
63012,61719,45397
53099,53868,45180
5098,4576,9264
18395,16737,10967
14273,13333,8422
59326,59413,45738
12480,12040,40070
16416,16530,2995
13155,13300,43987
20096,17264,47154
34902,31465,14786
11349,9189,34245
61898,62702,46984
39081,39835,5835
45432,44958,46248
48656,48580,45813
40172,42627,44637
4389,2939,2820
55478,56846,49202
29053,27008,23446
9711,9112,6740
35266,38065,45528
39944,41709,33429
9449,9353,33658
17333,16043,46055
40200,42260,46794
31324,33334,23124
538,243,2012
33782,38689,6501
57481,55257,49700
43454,42891,25539
28945,25546,38716
19344,20065,15217
65338,65300,46336
23696,19740,35798
52199,49121,13071
47481,48640,46150
40284,40983,47964
59633,58876,46336
60557,60355,47697
47755,45754,5287
20524,20352,3307
41867,45458,6678
12917,12233,8364
55741,55835,49507
40399,41175,46670
13608,8534,6244
54971,52834,5141
36675,40080,22985
20970,19401,48426
41087,41569,12432
47572,45748,46150
9966,10021,1424
9851,9926,1957
28781,27662,45685
11931,12470,2290
52546,53386,25760
236,113,1243
30154,30881,44035
9676,8568,14040
67231,67203,45330
49488,48043,42951
14407,14334,45824
227,138,2445
42378,41262,11896
29810,34305,3716
54780,52382,46336
55408,55104,49700
42844,44052,45636
11246,10667,2662
426,275,2445
21799,21379,47697
40327,42449,9477
27847,31384,11077
39188,44526,12305
22493,23830,49677
52299,54302,38926
55633,56970,20740
18830,17793,49765
13522,13506,2697
39058,39608,39356
21845,22057,14212
31020,31189,39019
24180,26654,49213
142,71,1894
30782,27388,39532
52043,53198,25588
21969,21523,46613
30939,29618,9001
12672,13192,11497
37369,39236,13558
60049,57567,46435
43792,40681,46995
2974,3050,1966
29251,26945,13357
55486,55886,45785
26649,27123,12952
30843,32799,48831
15673,15844,9551
9931,9828,13747
35583,32057,9496
63946,63770,46750
61418,59165,49149
45482,45601,47140
32333,29797,24620
29561,27883,28546
36280,37543,42921
33805,36373,49010
37803,35500,49745
18170,18704,6473
36252,36227,50302
31212,30810,27209
34603,38501,35750
35797,39231,29648
33189,29448,49494
40515,37209,21728
31836,30321,28740
34120,33291,23876
29284,31829,41970
35635,33965,33739
37037,34207,40668
31690,30281,49680
39635,39861,51796
33021,34903,45230
31665,27151,22245
34116,32174,27780
36354,33640,52829
35881,36947,36687
29620,28938,24861
30039,33440,45379
36451,40288,46657
30250,27113,35108
29929,30993,43750
35752,34889,46481
28647,27534,36746
39335,40603,45794
39097,42063,48357
26322,23606,12246
24406,23142,6136
36382,37749,18107
41572,40995,48583
27873,27965,41938
35826,36623,9207
32386,35731,25022
32456,34699,12992
37739,37762,45539
35733,33951,26204
32038,33694,25308
29406,30843,47456
21767,21913,8177
27365,24285,45596
31414,37585,7135
40780,41684,13831
29901,29318,37334
34443,32885,37683
30396,26707,37345
37451,37847,46836
38699,38545,21003
34688,30860,35611
28566,27710,30632
32025,28774,6787
36403,36656,45817
38301,39951,49060
20715,19283,4781
28541,28279,10262
29301,28821,46372
35371,38336,13296
33882,33222,48637
29958,28904,47097
32886,35821,47199
34579,37824,38375
38017,38100,46424
38036,37967,13117
31580,30064,49164
30521,29240,22568
33321,33360,14005
37406,39727,19345
15034,14510,3068
39571,36764,46836
35860,36733,47507
33593,30963,46634
33467,32318,36308
38675,35245,45640
33381,32000,25482
40492,39513,43607
36922,40025,40282
33183,36599,33875
34354,34793,13889
30864,28140,46048
34910,36862,11890
41050,41269,49184
34731,31866,14094
41345,43209,45768
33120,34367,29241
25149,25798,14846
38432,40789,14197
32994,34235,17167
29043,28167,37891
34966,33671,29976
36089,33777,37984
23870,23403,10459
36904,38497,14487
34425,32515,23642
28107,27856,22976
42631,43166,38417
36201,37313,28125
33166,30355,48874
34690,32278,48302
31432,30074,44925
30431,32170,14120
38403,37980,49363
36773,36160,25748
33192,35204,47735
37093,38082,15718
36385,35808,46854
29960,30446,32935
29100,27354,33624
39617,36701,25636
35881,38756,30037
33092,34391,23503
36296,36510,22872
33384,32108,47773
35189,34851,30502
35820,37347,8668
33864,34753,38686
29434,29532,14914
31994,33305,47659
40343,39943,48458
29308,30933,27639
37785,33546,28667
32796,30660,10086
42688,45630,35633
33509,33365,48878
37924,39277,46741
38490,37217,45293
33034,37054,11389
31141,28817,47919
31638,31271,47410
36350,38019,23657
31031,31040,48936
36236,34483,30798
30705,29911,47513
32062,29513,38132
25349,24290,35716
39578,39160,46984
27703,26977,46814
32243,29512,48976
34332,37395,30025
30780,30242,37320
26815,29221,12057
34622,33436,41055
31974,32522,12643
30565,26827,19521
34838,36136,43153
32461,33186,42688
34456,29805,17544
28955,26004,23331
34353,35836,48299
30888,32770,39462
26396,28551,33792
37343,35975,34913
36195,40327,50428
35513,33389,46979
32696,31531,49148
34110,36583,52595
30466,27238,21549
34941,34960,53132
32613,33555,51010
40186,38167,40963
29748,31530,31911
32409,34329,51016
34336,28914,15188
31284,30595,12600
30939,28723,15735
38677,39950,37239
36159,35739,33600
11594,11608,2190
39019,40777,49230
37221,35374,20674
31338,28592,23065
31154,30000,32111
32708,31855,17118
36450,35275,26025
38860,40889,28509
39451,38150,47334
39786,38137,12139
30514,32078,15699
33401,35222,15098
39524,39484,49051
34645,36077,19322
37564,33971,10173
40645,41177,41181
34738,35000,28177
30963,34248,28794
36166,33407,37139
28648,28431,40838
27400,26960,11975
32808,33080,41196
42622,42028,46489
32926,32145,48887
32791,30028,38615
41286,41653,12358
43192,44681,46183
36477,37947,13958
32365,30899,10060
25368,26137,13721
35195,38650,19672
35700,33856,39050
32450,33408,45034
27182,25167,46772
40006,35955,29414
31816,35556,16606
33156,33686,39843
24710,24934,6302
33521,35783,25288
33027,35582,38345
33619,34209,45226
42560,40221,23526
35812,30860,9961
20714,21119,10696
33444,30986,23476
26993,27060,40283
37051,37671,12358
26794,26474,14425
38963,38025,10280
40796,39996,8478
31279,35616,21172
32418,33432,48053
28174,29733,46791
30365,28873,31078
36556,39861,9426
29349,30728,40345
32284,33045,34069
39227,40904,46415
30993,35209,7593
38652,38375,16376
39845,38768,11896
39526,37653,25527
26776,27652,11638
35625,34465,48146
39986,38767,10107
36390,34669,44739
37137,29437,16974
29974,29581,35161
35123,37234,36363
27657,24396,27785
35453,35125,27639
35804,32837,39636
34535,36934,42608
29842,28607,16991
34687,36503,49396
23479,22296,6402
32213,31972,32067
35154,39647,20351
37911,39219,44383
45875,48406,18429
29624,31176,23745
32436,32633,30474
33441,33525,47489
33539,30546,28268
48184,48727,8714
34346,32771,40354
32419,29149,11239
36643,39480,20526
34530,32177,37315
33559,33242,45725
34284,33099,37706
29395,29596,40785
38692,39772,45316
35874,37679,44534
23114,21485,9614
37421,34434,49204
31633,30551,7615
39009,41645,12489
43109,42754,48393
36080,35574,48012
32911,32344,45646
34685,35473,47917
37350,39208,46309
30189,33369,37518
42667,42683,39398
35334,35190,37326
34173,35043,37144
35118,34836,27621
32160,34607,18141
29024,27456,18960
38645,39578,46571
21261,21239,3940
35297,34656,11487
34215,32184,47090
44740,44622,10892
35002,34852,12765
34761,33436,43969
32070,34867,39435
35129,34510,47102
36519,35273,19051
30428,27561,36589
30843,32647,29311
30912,34490,12021
34611,33782,30428
12031,11226,2144
28044,25294,36569
30400,28171,39337
11264,11295,1913
34775,34872,12984
40137,40760,46592
39097,40362,46354
32984,31350,37049
26125,26211,34887
22824,22892,12299
43240,40311,45400
35168,33217,38761
43473,41723,37024
31412,34111,28051
31294,28677,18328
31666,33519,40458
33211,34607,47461
33700,32842,46509
30922,31007,10654
33638,34915,14042
31943,30792,12110
46651,45233,48553
36110,37626,37862
26988,23464,38912
36385,35489,46127
35376,35130,26348
33107,32263,17248
27705,27736,46027
34460,33176,37335
40471,42943,28847
43671,41929,42843
41000,41402,40293
22451,23558,15692
30025,28257,21503
35565,32343,23995
34013,35956,29957
39666,38426,49201
33622,36462,30239
35045,34736,33356
35522,33770,44474
32551,31114,37298
32468,30413,29196
34159,32031,29438
28212,29116,30246
34625,34076,34268
30825,30198,24133
37414,38251,47381
36221,37084,47494
35355,36980,13818
37891,39224,26842
32519,31204,31139
28530,31457,35607
34876,32413,39132
36623,36080,31103
38063,40107,48619
37741,34828,19895
28587,28669,48699
27065,24879,46282
36571,33670,18862
35698,29689,17829
36849,35340,13258
38254,41391,48600
31022,27582,11156
22063,22900,12486
21014,22024,3647
35617,32822,23740
26997,26294,24487
38084,35855,45338
43751,43136,19398
33465,32036,25436
34445,33126,18952
34398,34520,52586
33581,33735,49647
30972,34580,16431
33996,31417,38623
37873,37313,41470
34285,31487,35490
24860,25940,12961
34861,36423,38712
37698,36720,40944
36406,37772,48987
33988,31841,34612
40004,40389,47198
39203,40576,52821
30150,26796,29221
33049,33303,49496
34239,32951,50860
35627,34903,52490
35101,36775,50766
30322,31407,51975
37893,35080,37635
32999,36719,51975
37190,38567,52358
33501,35553,23580
37065,35626,24540
32147,28269,31253
26729,24798,17457
35063,31311,47121
21190,20355,6713
40128,41194,34024
31793,28826,50518
35055,34863,45275
36465,33834,50655
34524,36758,28540
33793,34240,38214
36430,39383,49062
34251,36396,48867
38478,39120,52763
34284,34454,45778
26764,26726,27973
37498,39773,33324
33003,34639,44706
38867,35622,47788
32198,31985,36676
39500,37832,25308
30164,28288,37069
34112,36445,46575
39207,42229,46198
32292,34501,30036
31986,33923,39408
28204,27242,44373
37349,36790,45550
31023,29194,24330
31566,28612,10953
33458,35394,18851
42838,42604,47913
31291,31002,45515
31358,36011,28876
37039,40297,37528
30648,29375,47435
40064,39263,47254
34078,33336,46896
36031,36391,43727
30017,32582,47349
34887,32197,17599
33487,31582,38367
30111,28496,31779
35765,33996,40582
38743,39029,46724
32209,31341,35081
42595,43117,13267
39502,38049,48887
33774,30122,48475
31101,32997,43558
29862,29142,28687
40165,38216,33698
38925,39400,23783
28533,28170,28287
37965,37568,34728
31118,31378,33367
33960,30338,46602
28255,24615,11259
27983,25445,6497
28925,30610,13117
37548,37989,40860
36300,37513,48314
34143,36274,22853
36823,38576,48887
32173,30893,44783
27863,30057,8563
31742,30917,13209
32729,35326,22392
34459,32932,28135
36360,32858,9299
33636,35547,33642
28836,30501,38604
33395,32327,45617
32517,30512,12774
39576,40005,47021
35287,32657,24178
30332,34961,34640
24401,21583,41255
40873,39388,48779
40471,40551,46678
36484,32684,30176
29140,32398,7437
36237,37753,40909
33018,35463,24668
32004,31255,45496
32754,32201,30007
35056,32404,29691
31904,30299,14667
35477,36553,13627
34691,33970,46528
27424,27360,5506
29922,29000,28615
35166,33616,34783
29022,29038,38819
27880,29718,28843
38435,38962,39356
25623,23958,12888
38771,40185,44628
27846,29801,46353
37717,37459,45096
38176,39181,48501
34272,32098,14795
32383,35470,13626
31296,29629,45597
27298,26472,45833
39247,41177,9570
35606,35842,44676
35133,34533,42504
33281,33572,24258
40680,41741,18384
34582,31415,25043
39946,35614,18492
31535,29868,47981
41604,40869,39439
29418,33099,20264
37279,38257,14304
34172,33811,32103
38363,38795,33169
38711,37024,17360
36638,32698,27819
33355,30847,20740
32347,32537,40809
28832,30734,36475
30701,28904,9380
30921,28006,13973
35545,36343,40661
40531,38215,33810
30626,29519,32040
31614,36401,38723
33790,32296,37416
30380,29050,30875
35655,33668,49230
30512,29214,13416
31963,31582,45727
34547,29864,20013
20316,19357,11001
30641,33503,27782
37027,38974,11905
29764,27603,25865
25956,27116,40768
34243,34908,13201
40692,40511,14443
31676,32723,24067
28953,30485,46217
39692,37257,37992
27873,26890,35546
20951,20487,6986
40644,39170,45867
37019,38483,21528
34657,35120,35684
34762,36459,37278
38469,34514,9945
33663,34521,48752
33381,34510,37216
40142,42537,47251
42483,45106,47126
35666,36874,24790
38231,41687,17697
32230,32846,42261
33197,31556,27839
34944,33120,43205
37282,33836,26269
37682,38133,41553
33594,33993,30942
41006,36339,49854
39916,39632,51034
32709,35365,50725
38907,40884,49864
31597,27117,6742
42527,42929,41717
20899,19721,8663
37050,38210,52657
31094,29810,34448
31622,32311,33803
36025,36514,50482
31676,27119,25624
37811,37975,49661
30985,29534,31462
29480,30948,29371
29341,32943,6362
38039,39011,33231
36479,32193,11458
38644,36882,48607
32022,32441,40119
42085,42566,14654
31361,29914,34989
36353,38645,7540
32811,33828,17282
34407,33285,31251
38866,39825,37426
31463,29939,26685
33291,33795,48194
33804,31617,28156
34845,37294,39705
32957,32243,35606
30493,29495,46622
44974,43947,40870
42341,42861,31578
33544,31640,14528
35486,35132,45480
34802,34051,26766
38302,39505,47174
31890,33143,49060
30456,27519,39368
33224,32776,30895
40670,41146,14754
34037,35134,21779
38065,39772,40936
37100,36631,31793
38252,38593,39962
41280,43358,31779
32043,28357,24422
28991,32706,5966
35418,33325,28277
38511,41936,46175
32438,30847,46216
34677,35196,34093
28945,29886,38565
30877,29569,19575
35703,36263,45675
29449,27744,24467
32974,30221,37852
34821,39241,17681
31197,33979,20271
37131,36903,45797
34341,33358,47757
21464,22057,6181
37605,37424,44524
38441,37190,27178
34920,36719,46544
34388,36881,45350
30048,30061,36866
34027,35731,23847
32564,31609,44315
34221,33104,45452
38810,42518,29143
29618,29356,41083
30436,27980,46416
23220,22058,8502
34755,30592,17471
36824,36838,45665
32969,36360,48240
36247,35718,41600
33383,31590,39905
37002,38857,33532
34376,34594,45278
24195,24672,13031
34789,38207,22466
33629,33432,25337
31761,32480,15521
38415,40683,34334
32875,31105,47654
37103,38675,29266
37077,38953,36999
37139,37351,28936
37298,38142,15289
36448,33444,15775
29616,30875,33639
31793,32025,49006
39125,38913,40488
12529,12226,3375
33712,33821,9556
37523,33673,18269
34400,32691,32414
40463,39892,11110
31586,32905,39291
32587,33348,33837
36714,35040,30516
34480,33420,47114
36806,36983,46365
37723,37730,46732
22607,21258,6113
36117,38157,47350
32096,30823,40008
34388,34551,47112
35666,37692,24238
30331,28039,18844
36309,35308,46065
37386,38153,30480
38339,37648,42301
29022,29979,34195
32495,29984,23541
34721,33485,47739
37987,35728,37130
28514,31602,25019
33625,34293,37603
35220,36539,36416
29294,32571,43696
34239,32051,12212
37651,37408,14429
28711,24875,8799
37812,37093,14011
45105,44284,8538
36370,38354,41706
36825,34830,26215
32181,32146,48022
35907,34745,48397
34798,35704,37836
31686,27067,12339
40472,39706,47876
36836,37827,43355
35098,33637,41471
36490,35237,25032
30970,34299,31498
31038,29712,39010
33497,37373,35182
35974,36328,46985
39395,36957,45339
37621,37155,44623
29721,30627,29470
29722,29750,33414
30178,28565,14692
28679,26198,19514
39529,41280,45614
30641,30521,44426
39309,39740,24584
31816,38189,7214
36813,36394,42199
37515,35364,27966
34836,33712,8612
34266,33334,43977
36153,39016,21704
35332,36492,26151
28328,28658,13343
37607,36799,46376
37385,37303,45706
36286,35786,37905
45584,43249,43510
37555,38590,22107
32715,35259,12785
37242,36502,39760
33261,36769,44445
32445,30003,37724
32686,32138,23509
32635,31132,33123
36949,37895,14394
34344,32667,9970
37266,40474,40483
32640,32817,22907
34173,37161,38349
35741,29694,8663
31741,32211,47236
32592,30075,16120
30745,34615,27711
21632,21676,11872
37099,34370,35581
33721,35231,29961
40984,43709,41627
26084,25617,6039
30724,34106,23434
27357,27192,35662
34387,33371,15385
30508,27807,22675
28551,24369,17565
29206,27362,17029
36831,38126,19758
34760,36736,31431
29302,29201,47917
31801,27945,24837
29971,30333,10414
28281,28292,33516
26974,25276,24361
38047,35159,48701
37791,38148,13184
36555,35713,26815
37995,36206,37710
31915,31140,41370
40539,37161,48792
29861,31216,34268
38030,38595,44946
37481,32798,21100
37057,35516,44162
38065,34624,44162
34021,37074,38346
42453,43748,25783
32044,33206,44876
25825,28081,8554
48134,47294,10560
37611,34566,41276
31223,30375,47210
39260,39289,52838
35464,35913,39949
30130,26908,16001
53485,55912,52530
58698,54034,18146
24831,23597,11369
55595,54756,46267
36474,36906,37961
44703,45478,53333
34027,37003,28149
26582,29527,13831
24811,23306,8117
26117,27812,45446
2486,2205,6318
41276,38534,52970
39066,38901,50102
894,971,6230
2230,2017,3696
36647,34652,46648
1280,1356,2882
46156,46812,50012
13370,12018,3407
23076,22119,47859
51753,51514,13115
54576,54219,47775
36707,34865,7681
30196,29357,46848
15306,16675,4335
47316,47691,46268
16223,16930,50076
19929,24958,24499
36149,36008,49663
7472,7539,2840
55526,56673,49799
35795,35506,13266
58070,58536,46552
18214,21502,28740
41242,41583,46876
19263,17550,47341
49378,49508,49053
48972,50485,45941
37923,40626,46451
29425,27293,48995
65543,65712,49041
43659,44901,17875
48801,49169,10533
58066,56342,45941
41962,44351,46687
6650,6104,1485
33616,33621,48255
54448,54766,46145
36246,36632,22263
58297,58735,45617
46285,43866,29068
16545,17048,27549
31804,30075,46776
46100,43092,8539
22635,21476,6904
56063,57650,48360
978,1031,1275
34063,31911,44800
36563,33837,46339
6087,6617,32842
45111,45719,12267
52232,50874,46822
32349,34178,5890
63352,63238,48727
12900,13008,48727
17696,21128,6598
43752,44050,6183
19743,18748,37360
9075,8996,2776
59092,58661,14652
54482,52916,46052
13549,10001,6725
2004,1966,2021
56829,56782,24385
26500,24708,47582
34798,36647,37983
6561,7238,7031
51244,50420,52360
14012,12359,13038
22482,22552,50206
59729,60548,50405
16946,15812,20118
18938,22533,50262
23858,20582,9703
12011,11967,9808
15613,14611,52648
11385,10696,7877
9941,8442,12805
49756,52125,45211
29854,27980,47650
27146,28748,45532
36813,35171,45268
30691,30781,44765
35646,33122,10214
33173,32362,6856
17694,17064,47765
32057,31234,49990
18189,17450,49657
41038,38961,14615
39716,39602,45066
23052,20026,20288
53293,50919,36747
56153,56827,10521
51952,53060,48604
12051,12507,42153
18160,17651,45521
41377,42687,31721
53386,53032,47282
34676,35022,36275
4486,4898,5508
28644,28766,52089
34842,34210,8850
17008,16754,42885
29667,21936,17910
12372,13457,50651
41302,44029,46073
3837,3869,1317
18847,18496,13716
17378,21423,10397
4853,5093,2118
39495,41814,10898
45483,44300,48377
1253,1255,1275
60775,60948,35043
31884,30311,14656
11299,6430,5455
16277,17053,13050
7299,6322,19405
5289,5911,9561
49017,51246,46507
7812,7923,2130
51826,51478,20665
36136,35705,46638
41296,39418,45279
6335,5653,4805
36070,33241,46908
23886,20565,25679
34985,32287,45810
58920,56225,29181
40132,40441,50388
27128,31710,17793
39267,40235,50102
18164,19643,51596
30943,28265,51261
56202,56204,53329
36927,38849,51261
14832,14849,53043
29729,28828,16334
28742,25347,17084
58118,58313,51820
22622,23128,4609
14743,13400,47061
8965,9228,2166
65515,66413,46552
6467,5536,2289
15512,16820,2455
511,265,2011
13952,12556,29853
35360,36870,12007
3993,3852,2272
21106,22264,3257
32791,33282,2981
43055,46024,24920
11768,11510,3483
20374,20384,2033
22015,19188,11876
1000,939,2029
48597,51275,14704
19657,19127,46801
21677,22110,2914
42616,42158,12646
42254,39316,18165
36760,34653,10612
33413,35970,30651
16322,16327,46744
45885,45437,44781
12838,14101,2088
43080,42862,45785
3296,3459,1956
12772,11343,3504
49777,50275,41674
61389,60497,45981
41203,38899,39994
57198,55911,45924
24501,24356,7379
58107,58755,49036
45799,47270,35674
1321,1389,2059
8394,6320,12516
10573,13687,22829
35847,34668,32053
0,0,1995
28161,28136,45924
25927,24884,47023
33620,32773,46081
49484,51361,20793
28700,26885,46143
51443,51115,46649
28113,24309,13852
40370,42147,34793
24992,25885,46352
20180,18406,44997
30057,27226,2806
17771,15940,46531
10192,10220,1882
9194,9188,1212
26849,28729,2233
23774,26871,11548
8775,7685,1201
17290,15781,12239
46414,47295,6260
23523,21351,47762
487,431,1901
60124,61797,46911
32841,33176,47154
49004,52301,34681
56086,56653,45774
40624,42875,46933
6486,4752,3339
15429,17196,3577
37330,39190,38321
43677,42606,46296
22241,20776,2584
30765,31645,10909
17881,15056,48319
35381,34412,16375
36769,37265,24366
48973,50534,46188
19216,17704,47291
54720,53908,26503
41710,41584,47351
60284,58621,47495
57691,59269,44156
34147,33295,46986
65367,65304,46336
22794,23590,3100
58134,57610,49716
568,353,2445
24413,24815,47499
24845,24329,22271
45768,47031,23606
21215,19395,47495
24863,22976,47301
49471,49878,46531
53391,53544,46147
56421,57001,14634
29419,29094,15350
52634,52297,46336
18584,18187,49237
37951,40056,15133
16917,20036,5343
19179,19798,46099
22989,25435,47850
57094,59032,45330
31727,29512,2676
44876,43640,26174
62723,63366,45531
20142,18514,19202
35874,34659,46271
59989,59437,48538
24448,25162,9986
55604,53765,48494
27950,28272,47347
37474,39378,37431
37650,36796,45269
54743,56969,45391
11287,10324,2067
38203,33126,5800
3360,3722,9013
12824,12233,1631
63374,63869,48381
48622,52695,6753
503,352,1296
33154,30075,9573
14314,18130,2596
6223,6032,3079
43513,43957,46887
32487,34534,6972
56897,58475,46921
14396,18005,2549
54483,56626,25480
15943,14212,45941
29044,26588,12351
11961,12920,6250
37325,36915,15302
22792,20126,46546
1289,1454,2483
453,475,2450
50573,48883,47301
39872,40918,2933
55958,55547,16158
39588,39117,48911
26497,26404,46421
38538,38679,11151
46600,45175,46915
61383,63181,46981
56043,58071,45981
22041,19062,45072
47684,49863,46071
17790,18560,3152
37989,41460,14108
54580,54562,48911
36776,38664,46801
34131,36870,46137
5639,6391,13117
1975,2068,1942
18461,17673,2633
39953,40864,53466
568,552,6215
57854,55403,50653
44406,42568,11041
392,353,6224
12668,12898,42952
3666,4188,6315
22238,21898,53530
53904,48320,16372
11526,11305,41566
11539,9346,11452
24210,23747,13183
55564,57070,47664
55331,56761,50012
8253,8191,45227
23740,23312,4004
55161,55097,49990
64654,64272,46648
3446,3237,2814
37320,38491,46648
22603,22583,30107
2514,2326,2799
20204,19373,47859
4688,5119,2893
454,252,2757
14466,13648,40281
24686,22874,47233
8707,7442,46710
59895,60351,46377
56525,56007,38555
484,224,2012
45938,44692,49244
45110,46345,46552
54775,53445,14504
42202,42196,46746
30230,27920,46867
19929,18072,47113
40484,40641,46953
42227,45467,13666
25993,25564,46488
44451,46078,48897
26584,30100,19646
17059,19745,13003
27695,28479,45802
12807,13744,9970
35671,33907,25605
25392,24194,48376
16377,20029,8418
14346,17832,16523
30858,29785,34903
10946,11509,2018
39751,43178,6277
1541,1424,1317
32439,31091,2545
53517,54566,37858
59760,61005,48637
39196,42012,41018
36305,34855,48280
43696,39156,45680
31711,28303,46052
18933,18933,1966
8206,9976,10395
18821,19884,47320
51130,53048,42956
33911,36669,10035
43182,40706,14623
21670,19233,6922
58339,59036,19925
56104,54663,11928
20538,20857,46331
14431,17978,13948
37719,34008,46493
40759,43401,47016
32910,31584,47264
52008,53857,52632
26758,21875,8349
55864,57076,25311
4567,3952,5530
43459,43981,40704
59767,60766,49818
33823,35955,35842
30933,31433,49442
16499,17298,50633
25891,27968,40752
17426,18399,6458
20785,19623,49112
9256,9821,40776
65765,65755,49267
45155,41380,19078
511,272,792
35628,34639,10127
28713,28300,13747
25794,24627,45894
51948,51757,47994
11164,10713,46633
28810,28898,4381
52863,51641,46167
42868,41991,48133
6372,6402,14270
49534,48346,18582
34483,35788,49175
13950,12847,12137
9903,9557,48837
50015,49082,45628
8855,9466,2117
4282,4649,1550
59026,58009,44472
29318,29219,31249
304,262,2722
38525,36109,46798
27078,26943,49933
36689,37905,52484
31809,30934,6052
44003,38814,15522
60077,62436,49902
25806,25749,50411
42326,42726,13731
23601,24238,44873
21748,19999,1652
15505,15294,19545
31485,34913,8212
47204,47638,7942
34513,32951,3206
20023,19808,7164
19435,18579,48377
8841,8203,10105
45091,46131,26438
31610,30491,26231
36841,35080,45681
18356,17216,2272
25535,24009,47132
40217,40237,12530
48827,48072,46245
39707,39000,28366
24767,23355,19104
26959,22138,18620
15952,12223,6993
12564,13079,15091
34682,35850,11329
27217,29401,51118
316,308,6224
625,363,6211
50091,47703,53279
20716,24194,26359
45600,39645,24517
38166,37974,50782
36733,35580,16999
33873,32751,53228
31010,31492,19869
7588,6963,13828
20022,18464,43676
28834,26989,46867
25743,24308,49271
48007,48199,38283
8517,8942,3053
35801,38820,27620
36225,34699,49053
44611,49368,8716
44468,45887,38523
51904,53154,30253
51109,52581,46949
7209,6405,7042
11627,10533,46019
52815,51622,49292
19967,19548,2722
10302,12016,2066
60795,62424,46922
44017,45579,48884
54649,53708,8071
43252,43692,26287
23346,24905,33734
38923,40147,30331
22110,22174,1960
40956,44598,12567
35266,32536,49266
20839,20610,49036
25660,25405,45924
31503,34156,46535
11001,10109,35790
21511,21269,14711
34920,34973,6396
27319,25100,9367
38354,39107,24092
29734,28356,19955
2151,2190,2017
51247,50410,46436
46982,45470,3610
430,198,1995
59040,60203,46230
9505,8571,2493
19247,24778,13257
3879,3782,1085
25817,25364,1740
12176,10679,1782
19822,21196,46872
43736,44781,13890
6478,6845,8997
37604,37292,46447
59155,57860,45474
26237,23915,46082
52404,53561,46914
21807,19790,9174
57744,57235,13207
492,535,1060
59819,60719,48282
23601,23177,49764
60618,59340,46921
51178,52283,43427
27836,27740,38383
568,334,1883
23572,21200,49063
35304,38877,10211
31266,31328,3765
23045,19987,48900
24460,25243,46424
56513,56569,46766
1662,1513,1910
107,35,1820
27974,25504,34781
6944,6685,15118
60281,60043,47853
33143,29137,31930
63646,64248,49130
56213,57592,29039
16037,15158,7997
13767,17473,2496
22452,26983,3232
37676,33740,4355
37567,41261,19877
483,330,2445
1970,1832,2565
43006,42196,12440
29433,28470,35426
46415,44907,46336
35953,33766,49462
24278,22481,38535
26114,27976,49754
38750,38720,45376
26457,24008,46374
16508,17802,48331
18492,16433,30241
31639,29814,35377
17276,16765,46595
13853,13993,47343
15076,13979,8821
28175,27191,47976
58712,59401,27443
18553,18535,45361
50120,51301,7672
41295,38772,13332
29694,28086,48362
43601,43223,45330
5910,6472,2584
26741,24989,2221
45352,40457,45330
21239,22412,39742
6782,7495,10505
32122,31019,48263
47711,45240,48612
3724,3648,2828
5176,5762,3691
33551,34613,49330
12670,13570,49462
19471,19640,9254
62439,62572,46336
29906,31600,48196
15193,15782,3874
14519,16284,47775
34418,33653,48294
55450,56297,12080
24985,23256,31096
45124,43589,47546
31071,30700,49627
52217,54495,9470
58935,60162,14332
32553,31363,33281
45851,43675,22379
31209,28471,46792
47672,47826,45785
12118,11421,13919
46283,46895,35593
37310,40596,8170
3178,2595,9434
13543,12880,21707
63618,64433,45785
41348,42664,44020
54101,52724,46259
9116,7217,2609
57062,59197,33644
24153,25836,32372
42467,42687,45824
17639,17168,6789
32556,29955,28924
59776,60988,38095
28733,29603,41280
625,363,1894
65843,66407,45824
26695,26840,3588
16359,14502,26051
40180,39929,46168
43565,41110,46750
10407,10760,5530
38351,37975,50248
14560,14333,47040
31571,29742,28423
44444,43539,51239
17670,16248,23705
40961,43611,38078
43446,41928,51261
25937,21554,17323
37997,39552,50884
51075,50673,23892
32323,27610,19109
426,295,6211
48359,46816,53349
23653,23633,13905
52005,50355,53526
28371,29822,51229
31436,29034,13335
42875,39271,11048
43850,45576,50430
1111,967,2768
52785,52231,46934
62,75,2760
34318,33074,11160
39641,40188,50012
23323,22733,3619
40810,42746,47046
10925,11591,44862
46522,47504,36394
24304,25731,35872
17628,17400,4257
2258,2387,2892
14214,14127,2837
17399,18359,11298
54038,53648,46648
10199,10209,2776
56489,56604,10105
40906,39114,37318
484,249,2012
52675,53138,13367
14013,13715,31221
538,266,2012
27329,28240,45941
27140,28127,46377
577,474,2045
44846,43886,8105
37899,39787,34961
53094,51432,45747
59769,60183,47419
5572,4479,3995
36728,36245,13071
41592,39361,46094
4561,4575,2545
34085,31748,2704
22850,21636,46190
20797,17275,11572
19802,20802,15261
39045,37292,45714
36829,35720,45779
8737,7176,26581
